date,above_5pct_count,below_5pct_count,pt20_ratio,pt50_ratio,limit_up_count,limit_down_count,limit_up_down_ratio,new_high_60d,new_low_60d,up_25pct_month,down_25pct_month,up_25pct_qtr,down_25pct_qtr
2020-08-26,78,397,0.3268067952778578,0.5779467680608364,23,19,1.21,129,119,134,26,841,86
2020-08-27,278,66,0.3887291546866015,0.6396607195086282,34,10,3.4,224,45,165,22,892,82
2020-08-28,215,83,0.4554597701149425,0.6892721426483485,40,8,5.0,206,20,151,32,965,76
2020-08-31,172,43,0.4635267087880528,0.6623831775700935,45,5,9.0,209,23,132,49,952,68
2020-09-01,182,35,0.4751650875681883,0.6598540145985401,34,6,5.67,303,36,149,40,1022,68
2020-09-02,219,37,0.5061692969870876,0.6581021897810219,33,5,6.6,358,40,147,48,1086,58
2020-09-03,95,149,0.4549885321100917,0.5849387040280211,23,4,5.75,194,94,137,43,997,60
2020-09-04,136,69,0.4371772805507745,0.5625,26,9,2.89,235,59,158,40,1006,52
2020-09-07,123,254,0.3682248351018067,0.4767883211678832,27,15,1.8,211,153,149,48,950,57
2020-09-08,239,81,0.4123711340206185,0.5150189559638378,41,11,3.73,342,108,222,46,1011,57
2020-09-09,64,742,0.3267411865864144,0.4276123759486281,29,19,1.53,112,318,154,68,865,68
2020-09-10,45,877,0.1276839393071858,0.2438811188811188,17,66,0.26,22,532,64,76,590,106
2020-09-11,318,55,0.1675242995997713,0.2972894199941708,34,6,5.67,53,107,87,49,656,96
2020-09-14,415,23,0.2468571428571428,0.341399416909621,49,6,8.17,108,79,114,63,760,80
2020-09-15,170,51,0.2644793152639087,0.3440046565774156,31,4,7.75,73,79,106,60,741,77
2020-09-16,105,52,0.236384374108925,0.3214077952297847,25,4,6.25,76,185,126,50,701,88
2020-09-17,167,47,0.2542034767740097,0.3223837209302325,30,4,7.5,77,123,128,20,717,74
2020-09-18,188,45,0.3411664779161948,0.3777197563098346,44,1,44.0,97,6,115,21,824,66
2020-09-21,112,43,0.3345609065155807,0.3715529753265602,24,9,2.67,83,49,101,29,836,67
2020-09-22,67,122,0.2420724801812004,0.3132250580046403,22,4,5.5,42,240,78,40,663,83
2020-09-23,175,21,0.2821529745042493,0.3369092490576978,41,2,20.5,52,151,99,31,684,78
2020-09-24,37,323,0.1697312588401697,0.2360950173812282,21,9,2.33,14,784,48,28,511,93
2020-09-25,70,109,0.1517806670435274,0.2169511136823835,26,23,1.13,19,783,41,31,451,100
2020-09-28,57,226,0.1249646593158043,0.170576310454677,16,32,0.5,22,1043,34,52,338,175
2020-09-29,168,62,0.1594243792325056,0.1916305916305916,28,13,2.15,33,301,28,54,336,184
2020-09-30,80,47,0.1640360766629086,0.1898442008078476,18,4,4.5,37,606,22,69,302,245
2020-10-09,584,9,0.34375,0.2844380403458213,82,2,41.0,111,11,50,41,320,243
2020-10-12,519,9,0.6654463531399606,0.3902017291066282,74,3,24.67,192,7,66,28,391,171
2020-10-13,159,15,0.6783806578577453,0.3917674150834772,37,0,,184,13,82,19,364,242
2020-10-14,129,54,0.5996626370536969,0.3615428900402994,36,5,7.2,168,37,97,33,349,242
2020-10-15,102,148,0.5533707865168539,0.3389928057553957,26,10,2.6,126,74,132,23,382,170
2020-10-16,113,53,0.545199326221224,0.3507763082231167,21,4,5.25,107,95,209,15,505,77
2020-10-19,83,98,0.499719416386083,0.3274920999712726,19,7,2.71,87,137,142,17,465,89
2020-10-20,166,13,0.561851332398317,0.3595634692705342,31,0,,119,62,127,15,402,101
2020-10-21,66,143,0.4638452914798206,0.3357265939115451,17,7,2.43,89,205,99,26,340,138
2020-10-22,88,68,0.4286513710128707,0.3235800344234079,19,7,2.71,89,290,88,24,335,166
2020-10-23,60,210,0.336315348057031,0.2817426196617942,19,6,3.17,55,506,63,31,309,191
2020-10-26,160,50,0.3428252372975991,0.292179891148668,22,7,3.14,93,524,79,34,446,108
2020-10-27,113,77,0.3496932515337423,0.2931577440595476,19,4,4.75,74,460,82,29,428,106
2020-10-28,150,62,0.3646501254530248,0.3050071530758226,27,8,3.38,116,523,112,29,421,117
2020-10-29,130,127,0.3641425389755011,0.3096940234486703,23,7,3.29,118,594,95,34,352,188
2020-10-30,48,563,0.2440922991381707,0.2386396113175193,7,19,0.37,54,1257,100,41,311,259
2020-11-02,237,118,0.2684619655746807,0.2632029688838139,32,19,1.68,121,1103,158,36,329,347
2020-11-03,330,12,0.3443396226415094,0.311377245508982,42,0,,117,43,223,16,291,351
2020-11-04,115,56,0.3382312170779041,0.3069250498717583,26,3,8.67,149,154,209,16,308,346
2020-11-05,299,13,0.4255614083726088,0.361720307604671,50,1,50.0,224,19,265,13,328,324
2020-11-06,77,193,0.3824833702882483,0.3418730429832052,19,1,19.0,144,131,142,19,294,339
2020-11-09,379,5,0.5456810631229236,0.4332201471420486,58,2,29.0,214,14,127,15,360,237
2020-11-10,103,193,0.4959867146415721,0.3927056827820187,24,10,2.4,144,56,99,23,312,253
2020-11-11,77,244,0.4171507607192254,0.3558507631430186,28,8,3.5,115,160,76,34,306,241
2020-11-12,133,73,0.4280187897209174,0.3540548177451257,39,2,19.5,136,164,89,18,346,217
2020-11-13,101,53,0.4252142659662704,0.3569613103643039,26,15,1.73,110,167,110,23,326,222
2020-11-16,265,38,0.5182421227197347,0.4082439299830604,49,1,49.0,213,84,133,24,320,204
2020-11-17,90,129,0.5067660867163767,0.3882153932901043,25,9,2.78,115,235,114,36,262,306
2020-11-18,143,59,0.5416666666666666,0.4097437341593917,30,4,7.5,160,119,123,33,265,333
2020-11-19,148,62,0.5733995584988962,0.4344400675295441,32,5,6.4,112,68,125,20,293,239
2020-11-20,168,26,0.6140060656189689,0.4542897327707454,42,4,10.5,176,56,169,14,327,192
2020-11-23,172,41,0.6267916207276737,0.4780652418447694,42,2,21.0,268,107,189,17,332,212
2020-11-24,118,42,0.6156603253377447,0.4744094488188976,32,4,8.0,227,130,202,16,323,242
2020-11-25,68,162,0.5230090934141637,0.4181664791901012,29,15,1.93,78,302,142,19,262,262
2020-11-26,89,87,0.4731774415405777,0.4203142536475869,24,12,2.0,75,339,125,26,288,209
2020-11-27,93,66,0.4682255845942228,0.427369601794728,27,7,3.86,96,291,154,18,269,215
2020-11-30,99,55,0.4357280484448114,0.4168302945301543,25,8,3.12,72,263,144,13,223,243
2020-12-01,206,13,0.5162355531095212,0.4707036725539669,40,5,8.0,146,30,126,9,244,204
2020-12-02,125,44,0.5334434351775392,0.4857062780269058,44,6,7.33,142,58,119,7,231,202
2020-12-03,96,86,0.5078404401650619,0.4858662188636999,39,11,3.55,107,61,83,24,202,202
2020-12-04,126,40,0.5209020902090209,0.4946838276440962,34,13,2.62,114,78,106,11,228,166
2020-12-07,84,53,0.430379746835443,0.4532997762863535,31,10,3.1,132,181,75,24,224,183
2020-12-08,101,44,0.3966465090709181,0.4352317141261865,30,12,2.5,107,220,82,15,243,183
2020-12-09,62,186,0.2728021978021978,0.3264508928571428,33,15,2.2,56,538,76,15,210,267
2020-12-10,115,84,0.2659340659340659,0.3252508361204013,29,18,1.61,107,430,77,18,259,177
2020-12-11,56,201,0.2104395604395604,0.2711581291759465,18,17,1.06,87,923,63,23,287,120
2020-12-14,212,76,0.2381997804610318,0.2865074958356469,43,20,2.15,127,376,72,28,268,142
2020-12-15,119,66,0.2401315789473684,0.278502080443828,33,10,3.3,99,376,77,29,250,167
2020-12-16,86,175,0.2263013698630137,0.2637119113573407,27,20,1.35,108,903,78,44,222,233
2020-12-17,191,31,0.2438356164383561,0.2966759002770083,49,9,5.44,112,246,74,30,250,192
2020-12-18,123,62,0.255406515192992,0.2937430786267995,39,7,5.57,135,582,64,34,246,245
2020-12-21,244,23,0.3093347933205584,0.3219822812846069,53,9,5.89,219,254,91,35,254,252
2020-12-22,92,341,0.2336986301369863,0.2599778270509977,33,12,2.75,92,1036,68,52,233,324
2020-12-23,204,51,0.2696413906378319,0.2804540420819491,50,7,7.14,192,811,116,51,290,277
2020-12-24,98,317,0.2286418400876232,0.2455023526155549,34,29,1.17,127,1389,127,77,269,428
2020-12-25,249,55,0.2640372500684744,0.2756711873789095,67,11,6.09,213,476,141,51,342,286
2020-12-28,148,212,0.26013143483023,0.2675705589374654,62,16,3.88,190,1216,156,87,355,325
2020-12-29,154,303,0.2241049467067505,0.2470295661785023,57,51,1.12,60,411,100,92,315,220
2020-12-30,194,26,0.2592896174863388,0.2649171270718232,67,4,16.75,123,439,113,96,341,237
2020-12-31,247,25,0.323408904670855,0.3019337016574586,58,6,9.67,170,76,133,59,364,177
2021-01-04,419,32,0.4120534496863921,0.3329655172413793,110,8,13.75,288,118,165,51,344,229
2021-01-05,236,95,0.4275204359673024,0.3421560518334712,82,15,5.47,265,248,163,55,301,365
2021-01-06,147,214,0.3916598528209321,0.3236834849738075,47,13,3.62,165,545,154,83,287,485
2021-01-07,142,837,0.2963770089893762,0.2792619113191958,41,24,1.71,213,1338,198,131,297,674
2021-01-08,161,202,0.2838095238095238,0.2630709961474958,50,17,2.94,119,654,162,123,283,604
2021-01-11,129,560,0.2284236319085216,0.221090308370044,42,44,0.95,100,1461,167,146,269,765
2021-01-12,254,56,0.2661224489795918,0.2478656017625998,67,10,6.7,158,648,174,158,299,725
2021-01-13,150,354,0.254688774123403,0.2356828193832599,41,14,2.93,132,1356,157,253,287,907
2021-01-14,253,236,0.2661772702555737,0.2300495321959273,61,38,1.61,81,367,129,148,285,753
2021-01-15,304,70,0.2900244631693395,0.238095238095238,67,10,6.7,70,61,116,93,291,643
2021-01-18,352,21,0.3549701249321021,0.2678767876787679,89,5,17.8,160,40,149,60,350,521
2021-01-19,194,100,0.4007592190889371,0.2610607309700467,67,3,22.33,89,40,106,44,321,481
2021-01-20,240,25,0.4008679142934635,0.2685541506322155,70,1,70.0,134,62,174,31,348,471
2021-01-21,252,31,0.4529937686263885,0.2991758241758241,74,1,74.0,153,42,175,29,349,467
2021-01-22,178,153,0.3740870976467406,0.2740252608456892,52,15,3.47,192,247,196,36,344,504
2021-01-25,200,253,0.3193618171984856,0.2598901098901099,53,19,2.79,172,691,185,48,395,475
2021-01-26,114,278,0.2773722627737226,0.2361988464707498,52,31,1.68,94,695,161,67,348,495
2021-01-27,211,92,0.285174183094788,0.2367626886145404,59,11,5.36,114,520,200,49,340,563
2021-01-28,81,321,0.2392125134843581,0.2092130518234165,34,31,1.1,37,828,134,65,288,578
2021-01-29,103,285,0.2134195634599838,0.1962181419567004,31,42,0.74,48,1255,96,120,240,755
2021-02-01,358,172,0.2658943965517241,0.2176889375684556,83,39,2.13,106,733,109,183,281,700
2021-02-02,256,91,0.2936742934051144,0.2266630166986039,62,26,2.38,114,576,111,159,270,826
2021-02-03,130,315,0.2649273803119957,0.2112753147235906,44,19,2.32,105,1225,124,186,262,874
2021-02-04,108,373,0.2154963680387409,0.1902025177887246,43,28,1.54,79,1555,123,183,272,933
2021-02-05,123,423,0.1961786867599569,0.1735559813851628,44,53,0.83,48,1352,99,197,238,988
2021-02-08,229,148,0.2129205921938088,0.1846069569980827,52,24,2.17,84,970,123,135,247,1001
2021-02-09,348,24,0.2616998386229155,0.2123700054734537,68,7,9.71,125,88,131,112,272,968
2021-02-10,203,51,0.2859446385380274,0.2250751160885004,38,12,3.17,134,106,174,91,292,857
2021-02-18,583,83,0.4015069967707212,0.2681793329688354,98,5,19.6,157,10,200,43,298,702
2021-02-19,531,57,0.6444504165546896,0.34998634998635,86,4,21.5,167,4,181,21,309,553
2021-02-22,293,149,0.7177007789417137,0.3856013089719116,78,8,9.75,182,9,155,29,285,507
2021-02-23,162,107,0.6790984706198014,0.370299727520436,49,1,49.0,151,18,158,24,269,548
2021-02-24,110,178,0.7093833780160858,0.370299727520436,36,22,1.64,78,32,109,42,228,508
2021-02-25,132,97,0.665863453815261,0.3623740811325892,37,3,12.33,89,31,89,59,250,513
2021-02-26,124,189,0.6580074986609534,0.341861731083288,38,6,6.33,64,56,86,62,226,463
2021-03-01,446,16,0.7709003215434084,0.449074074074074,76,3,25.33,152,10,133,45,269,348
2021-03-02,135,105,0.7542826552462527,0.4289989118607181,34,14,2.43,92,43,132,42,270,368
2021-03-03,243,17,0.8014450093658014,0.4987761762306228,76,0,,198,14,161,23,274,391
2021-03-04,96,247,0.7536774538646697,0.4786510742453086,38,13,2.92,110,87,162,30,224,432
2021-03-05,159,95,0.774986638161411,0.5552838902472155,53,11,4.82,92,36,169,21,223,330
2021-03-08,105,309,0.7202030999465526,0.5080097746402389,42,23,1.83,76,146,141,64,170,396
2021-03-09,77,675,0.5181721004810262,0.3806294085729788,29,36,0.81,50,291,96,111,128,520
2021-03-10,128,176,0.3844509751536201,0.318058568329718,31,13,2.38,43,231,111,80,137,610
2021-03-11,338,9,0.5093482905982906,0.4175020319696559,67,0,,96,40,165,53,199,429
2021-03-12,152,48,0.4798505471043501,0.4409853817000541,41,5,8.2,148,131,243,41,216,459
2021-03-15,122,156,0.4521460943748334,0.4484717338382472,39,11,3.55,195,272,270,77,234,413
2021-03-16,214,30,0.520628160766569,0.5136523384698567,57,6,9.5,207,106,244,101,242,369
2021-03-17,181,31,0.5512376896459942,0.5413290113452188,50,1,50.0,111,29,233,97,246,336
2021-03-18,166,34,0.5364555614688664,0.535887749595251,47,1,47.0,147,49,152,72,278,259
2021-03-19,98,100,0.5090521831735889,0.5352226720647774,49,4,12.25,130,102,110,72,237,293
2021-03-22,324,11,0.6156299840510366,0.607277628032345,83,2,41.5,292,28,126,54,289,230
2021-03-23,104,269,0.5354770130215254,0.5673491379310345,49,29,1.69,123,96,98,59,216,283
2021-03-24,97,242,0.470510095642933,0.520463112547119,48,29,1.66,113,168,99,64,217,251
2021-03-25,130,160,0.431679490581056,0.5121097954790097,38,26,1.46,88,105,82,53,214,281
2021-03-26,234,12,0.5169671261930011,0.5609362389023406,68,0,,120,15,99,25,267,199
2021-03-29,168,41,0.508878876225815,0.5521785906401291,62,5,12.4,174,49,85,32,252,202
2021-03-30,141,127,0.4301986754966887,0.4963699919333154,58,11,5.27,139,91,76,29,278,214
2021-03-31,150,107,0.4612937433722163,0.5196447793326158,71,6,11.83,178,75,75,34,296,194
2021-04-01,181,71,0.4839735099337748,0.5211078246840548,68,13,5.23,154,47,83,23,297,196
2021-04-02,197,62,0.5125761186126555,0.5385649019080893,65,6,10.83,123,22,78,17,251,215
2021-04-06,186,18,0.6228510975932293,0.6,66,5,13.2,177,16,109,13,264,244
2021-04-07,194,33,0.6715154720973288,0.635461373390558,86,2,43.0,222,16,170,11,280,257
2021-04-08,121,128,0.570446735395189,0.5979630125971589,37,20,1.85,147,31,170,8,310,239
2021-04-09,118,73,0.5508855405762623,0.6048754353067238,54,8,6.75,197,59,133,12,378,214
2021-04-12,98,284,0.4209413008989952,0.5320117867666756,60,27,2.22,156,218,138,18,342,242
2021-04-13,110,177,0.3438160676532769,0.4746987951807229,52,34,1.53,101,201,123,16,357,194
2021-04-14,218,52,0.4314398943196829,0.5378645972705378,63,11,5.73,173,56,120,19,371,205
2021-04-15,94,162,0.4335183716627016,0.533458244111349,39,26,1.5,152,154,103,22,394,184
2021-04-16,250,35,0.5829371368198627,0.6302139037433155,64,12,5.33,296,32,101,20,409,156
2021-04-19,292,25,0.6951476793248945,0.7032585470085471,82,3,27.33,286,6,124,10,397,121
2021-04-20,115,78,0.6540996572633799,0.6685363247863247,43,11,3.91,237,22,110,19,331,149
2021-04-21,125,91,0.6023176191730314,0.6293034427542034,34,15,2.27,218,48,142,21,320,143
2021-04-22,166,40,0.6106870229007634,0.6374066168623266,43,6,7.17,250,49,187,25,320,166
2021-04-23,103,139,0.4915745129015271,0.5531233315536572,33,14,2.36,155,91,173,21,279,176
2021-04-26,138,150,0.4601630291874836,0.5153292455345241,45,18,2.5,169,126,145,29,296,178
2021-04-27,118,215,0.3993677555321391,0.4612920448478377,32,25,1.28,189,223,138,46,319,191
2021-04-28,219,141,0.4035226077812828,0.4559488953952622,54,20,2.7,223,207,169,44,367,162
2021-04-29,122,157,0.3979457466420859,0.4389007470651014,39,24,1.62,179,198,155,47,327,171
2021-04-30,152,226,0.3541501976284585,0.3959946595460614,39,32,1.22,215,365,151,55,375,159
2021-05-06,226,143,0.3762142294565502,0.4133155792276964,62,19,3.26,241,248,155,54,438,145
2021-05-07,146,229,0.3479516806722689,0.392647842301545,48,11,4.36,185,347,128,69,401,197
2021-05-10,290,100,0.3649251772118666,0.4143808255659121,83,13,6.38,292,402,144,87,441,224
2021-05-11,185,123,0.3884665792922673,0.4285714285714285,56,12,4.67,225,123,142,75,495,180
2021-05-12,254,28,0.445578231292517,0.4598831030818278,73,6,12.17,317,79,182,74,629,155
2021-05-13,120,138,0.4272656045965003,0.4346327234155396,35,9,3.89,209,161,208,71,622,131
2021-05-14,288,35,0.5180345007841087,0.494560891483152,71,4,17.75,270,22,234,62,697,121
2021-05-17,171,166,0.445314539284782,0.4483032873806999,37,26,1.42,171,99,210,79,553,143
2021-05-18,201,42,0.4643323752286386,0.4717281656490576,66,12,5.5,214,116,242,73,541,153
2021-05-19,183,51,0.452126271849726,0.4671087533156499,53,12,4.42,194,168,209,85,444,162
2021-05-20,164,150,0.424408014571949,0.439767010855176,45,15,3.0,187,240,168,105,375,204
2021-05-21,168,61,0.4362974518980759,0.4412387506617258,62,14,4.43,172,182,169,106,374,230
2021-05-24,204,69,0.4936280884265279,0.4667725708234048,56,11,5.09,236,147,189,98,391,191
2021-05-25,196,34,0.5693107932379714,0.4935168033871394,42,11,3.82,272,58,195,98,414,162
2021-05-26,189,36,0.6594805194805194,0.5306716023268112,55,10,5.5,238,30,193,91,445,141
2021-05-27,233,45,0.7145822522055008,0.5517970401691332,61,17,3.59,274,23,219,83,486,120
2021-05-28,155,78,0.629149377593361,0.5253699788583509,48,16,3.0,241,96,232,89,426,179
2021-05-31,345,34,0.6748704663212435,0.5581088219757,80,13,6.15,387,92,267,89,477,168
2021-06-01,234,46,0.7194616977225673,0.5943520717867511,61,14,4.36,367,49,283,79,454,161
2021-06-02,149,180,0.6561448900388098,0.5599260823653643,55,28,1.96,221,106,250,79,474,160
2021-06-03,157,105,0.6408068269976727,0.5606540084388185,57,23,2.48,206,123,229,89,437,169
2021-06-04,171,101,0.5906976744186047,0.5491436100131752,46,19,2.42,233,162,278,93,498,164
2021-06-07,246,59,0.6050659085034893,0.5773793830740839,54,16,3.38,356,144,320,89,619,112
2021-06-08,143,129,0.5869901910170366,0.5729715489989463,49,40,1.23,240,149,276,98,639,116
2021-06-09,166,84,0.596183599793708,0.5777836272703343,48,17,2.82,260,138,234,118,571,134
2021-06-10,242,57,0.6012380706732009,0.5925828511309837,63,14,4.5,327,158,268,103,607,139
2021-06-11,146,203,0.5409793814432989,0.5526938239159002,55,18,3.06,211,223,216,109,605,139
2021-06-15,160,211,0.4461340206185567,0.4989484752891693,38,24,1.58,236,435,220,110,547,167
2021-06-16,88,308,0.3618556701030928,0.4454664914586071,31,33,0.94,122,466,168,124,448,204
2021-06-17,268,37,0.381246780010304,0.4544260572629367,48,11,4.36,207,396,219,113,504,216
2021-06-18,266,59,0.4217985055398093,0.4800420168067227,54,8,6.75,238,278,255,117,539,199
2021-06-21,339,23,0.4694508894044857,0.5147136100893326,73,6,12.17,391,230,311,104,543,220
2021-06-22,208,53,0.5100308641975309,0.5444531864673485,63,5,12.6,289,89,298,108,580,187
2021-06-23,205,47,0.5222536660663751,0.554535920293655,50,9,5.56,301,108,302,107,646,176
2021-06-24,150,196,0.4814910025706941,0.5370321905260403,54,15,3.6,213,170,267,107,624,174
2021-06-25,172,78,0.4821566110397946,0.5441714584422374,49,7,7.0,202,104,237,106,596,195
2021-06-28,270,68,0.5016679497049013,0.5453357721452835,65,13,5.0,270,128,259,98,625,191
2021-06-29,146,134,0.4074358974358974,0.4924360980699009,45,10,4.5,197,341,203,116,616,207
2021-06-30,252,41,0.4564102564102564,0.5152621967127576,50,6,8.33,286,270,225,108,667,210
2021-07-01,125,376,0.34768127081732,0.4339327599687255,48,13,3.69,149,365,205,103,603,222
2021-07-02,127,180,0.3129164531009739,0.4127604166666667,35,4,8.75,158,584,199,101,565,243
2021-07-05,352,54,0.3907810499359795,0.4605981794538361,70,10,7.0,254,288,231,77,578,261
2021-07-06,135,153,0.4007164790174002,0.4686768910839615,38,9,4.22,176,186,186,89,551,270
2021-07-07,281,17,0.4363171355498721,0.4868728879646478,64,3,21.33,276,153,228,76,611,248
2021-07-08,199,109,0.4137490416560184,0.4517133956386293,49,10,4.9,259,502,227,73,599,256
2021-07-09,223,78,0.4451827242524916,0.4807991696938246,62,7,8.86,302,258,217,68,673,230
2021-07-12,363,30,0.5256704980842912,0.5217842323651453,80,4,20.0,366,132,279,53,759,200
2021-07-13,248,121,0.5608884350268062,0.5449598341539259,61,9,6.78,352,96,298,51,743,203
2021-07-14,145,177,0.5002553626149132,0.5155440414507773,51,21,2.43,195,270,324,44,697,223
2021-07-15,170,187,0.4208779989790709,0.4785085447954428,45,26,1.73,194,457,300,51,627,254
2021-07-16,170,107,0.4111196123437898,0.4699948266942576,37,12,3.08,207,458,272,61,576,286
2021-07-19,208,152,0.4050535987748851,0.4646647683147812,49,13,3.77,212,543,231,63,609,301
2021-07-20,185,42,0.4097399286078531,0.4615981380915438,42,7,6.0,217,396,235,68,636,291
2021-07-21,352,15,0.487127198572521,0.4944458796176698,85,2,42.5,341,224,264,61,695,290
2021-07-22,273,74,0.5157921548650025,0.5015479876160991,60,7,8.57,421,235,302,55,737,268
2021-07-23,155,249,0.4467922606924643,0.4628482972136223,46,11,4.18,326,629,308,62,690,299
2021-07-26,170,346,0.3784678035123441,0.4209847898943026,38,31,1.23,244,987,286,101,702,329
2021-07-27,101,582,0.3081617086193745,0.3744527427246974,29,61,0.48,101,1088,219,118,629,376
2021-07-28,139,743,0.1977630910015251,0.2850154479917611,31,46,0.67,79,1272,170,145,553,389
2021-07-29,742,7,0.2936689549961861,0.349124613800206,109,0,,258,312,299,107,672,352
2021-07-30,398,132,0.3355363497712252,0.3800823468862583,86,14,6.14,316,390,338,78,721,327
2021-08-02,492,77,0.4099110546378653,0.4250064316953949,98,7,14.0,359,65,360,61,811,267
2021-08-03,238,353,0.4170688341376682,0.4340786430223592,53,38,1.39,194,66,292,50,771,253
2021-08-04,402,18,0.4695431472081218,0.4600770218228498,88,3,29.33,335,108,320,62,820,259
2021-08-05,171,151,0.4430636571138727,0.4432751540041068,46,7,6.57,254,200,280,58,760,288
2021-08-06,215,87,0.4405576679340938,0.4423076923076923,56,0,,261,286,281,61,784,301
2021-08-09,341,86,0.5150747403090955,0.4706485516534222,76,3,25.33,252,19,225,39,756,276
2021-08-10,284,56,0.6016713091922006,0.5032026646169613,68,4,17.0,329,10,240,35,842,240
2021-08-11,288,56,0.6319655521783182,0.5152446835767358,88,3,29.33,392,25,304,31,843,247
2021-08-12,237,63,0.660253164556962,0.5245775729646698,66,6,11.0,362,39,311,33,869,243
2021-08-13,200,107,0.6459124272336118,0.5254671103148195,61,4,15.25,373,76,300,24,890,257
2021-08-16,222,233,0.6739185428788262,0.5372217958557176,64,16,4.0,216,45,270,16,856,231
2021-08-17,86,552,0.4669870984062737,0.4456660700588085,28,23,1.22,92,248,199,28,707,272
2021-08-18,280,66,0.5438907159119656,0.4950140628995142,69,5,13.8,156,134,183,33,710,283
2021-08-19,219,131,0.5283114256825076,0.4804497827753641,43,16,2.69,134,164,173,37,706,295
2021-08-20,155,208,0.4638888888888889,0.4611848825331971,49,19,2.58,184,362,180,51,670,356
2021-08-23,696,27,0.6441919191919192,0.5354772843287392,122,6,20.33,365,63,250,23,800,291
2021-08-24,291,71,0.6657409745013886,0.5604591836734694,66,4,16.5,347,67,354,15,786,305
2021-08-25,291,70,0.6817264008076729,0.585969387755102,75,5,15.0,413,61,518,10,766,307
2021-08-26,178,195,0.6119515885022693,0.5650955414012739,48,10,4.8,348,199,354,25,786,304
2021-08-27,240,156,0.563508064516129,0.5463576158940397,66,12,5.5,366,272,327,30,795,312
2021-08-30,322,172,0.5385584677419355,0.5360325948561243,69,18,3.83,390,324,313,35,805,327
2021-08-31,243,234,0.5333837238599143,0.5380503945024179,73,22,3.32,368,313,373,49,755,359
2021-09-01,230,432,0.5200201460589272,0.5405955713922117,62,58,1.07,232,127,240,53,687,294
2021-09-02,411,59,0.561319566859733,0.5679389312977099,104,0,,428,189,347,64,746,297
2021-09-03,210,215,0.5708889448501637,0.5839267548321465,50,26,1.92,282,73,301,46,677,264
2021-09-06,322,64,0.6177285318559557,0.6242686339353855,78,15,5.2,399,10,284,31,765,214
2021-09-07,332,18,0.673376950176145,0.6582825203252033,93,0,,508,11,332,38,846,197
2021-09-08,285,98,0.7085743022378678,0.6924053848107696,85,0,,604,20,305,41,930,157
2021-09-09,250,122,0.6859296482412061,0.6848654139156932,69,1,69.0,600,31,319,44,895,176
2021-09-10,187,121,0.6577096936212958,0.6684437674536684,53,3,17.67,248,49,285,34,838,191
2021-09-13,310,134,0.6495983935742972,0.663029687896473,87,9,9.67,519,88,330,38,815,211
2021-09-14,178,188,0.5654791771199197,0.6097870182555781,58,7,8.29,183,98,360,19,769,228
2021-09-15,284,71,0.5725037631710989,0.6208470707583058,84,2,42.0,328,164,399,26,801,253
2021-09-16,128,398,0.4790464240903387,0.5692190669371197,44,35,1.26,174,257,357,40,747,241
2021-09-17,220,186,0.4302558956347215,0.5393002028397565,51,13,3.92,201,220,347,34,730,240
2021-09-22,339,101,0.4171270718232044,0.5267698553666582,102,3,34.0,342,279,336,56,740,281
2021-09-23,279,134,0.4917127071823204,0.5638162902816544,66,21,3.14,317,63,275,50,783,244
2021-09-24,137,427,0.3806176249058499,0.4994926433282597,38,65,0.58,119,226,206,68,675,251
2021-09-27,134,917,0.2321608040201005,0.3751269035532995,37,151,0.25,92,484,164,97,590,239
2021-09-28,267,122,0.2454157246922883,0.3861963968535905,74,15,4.93,116,319,183,86,629,233
2021-09-29,43,777,0.1583835341365461,0.2813688212927757,13,73,0.18,36,865,106,169,469,312
2021-09-30,510,11,0.2150564617314931,0.3452471482889734,73,1,73.0,91,88,149,90,544,242
2021-10-08,360,151,0.2990466633216257,0.4191995947315096,60,24,2.5,164,39,151,47,522,223
2021-10-11,158,194,0.2948846539618857,0.4149797570850202,42,37,1.14,136,52,113,82,485,202
2021-10-12,73,275,0.2374749498997996,0.3432760364004044,29,16,1.81,83,225,87,85,397,226
2021-10-13,200,173,0.249749498997996,0.3470677451971689,48,52,0.92,69,67,59,71,340,220
2021-10-14,255,53,0.2731597396094141,0.3606267374273439,71,7,10.14,101,62,59,78,348,217
2021-10-15,148,158,0.2474974974974975,0.3104319272543571,28,23,1.22,65,195,62,83,376,223
2021-10-18,276,86,0.2743185796449112,0.3260156447136008,69,13,5.31,99,184,73,76,432,212
2021-10-19,211,25,0.3161580790395197,0.3425832492431887,61,5,12.2,114,117,86,68,459,177
2021-10-20,164,71,0.3191595797898949,0.32778198334595,48,15,3.2,83,233,86,103,452,163
2021-10-21,119,61,0.30175,0.3121533030761472,34,3,11.33,68,375,76,68,455,189
2021-10-22,126,219,0.2912815388458656,0.2738725119677501,36,7,5.14,52,436,68,128,374,217
2021-10-25,291,39,0.3178410794602698,0.2908999243761028,60,4,15.0,102,351,94,73,411,217
2021-10-26,140,103,0.3190904547726137,0.2793042601462062,29,7,4.14,74,456,91,83,413,194
2021-10-27,140,298,0.2658006495128653,0.2393550012597631,41,12,3.42,80,1054,89,131,417,214
2021-10-28,123,538,0.2243573745944597,0.2068444891796678,39,46,0.85,70,1206,80,203,435,233
2021-10-29,367,79,0.2855003743448964,0.2348503897410108,66,6,11.0,110,185,91,89,526,150
2021-11-01,438,89,0.3502994011976048,0.2834883136466449,88,9,9.78,161,140,155,41,485,186
